<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
MOEXEU;60;30/10/20;150000;2066.32;2067.37;2063.1;2067.04;0;0
MOEXEU;60;30/10/20;160000;2067.02;2074.47;2064.21;2074.03;0;0
MOEXEU;60;30/10/20;170000;2074.09;2074.2;2068.96;2069.67;0;0
MOEXEU;60;30/10/20;180000;2069.66;2073.89;2068.28;2073.89;0;0
MOEXEU;60;02/11/20;000000;2073.89;2073.89;2073.89;2073.89;0;0
MOEXEU;60;02/11/20;100000;2067.09;2067.09;2047.98;2063.3;0;0
MOEXEU;60;02/11/20;110000;2063.37;2070.73;2061.29;2067.97;0;0
MOEXEU;60;02/11/20;120000;2067.9;2077.42;2066.96;2076.82;0;0
MOEXEU;60;02/11/20;130000;2076.6;2089.24;2076.6;2087.89;0;0
MOEXEU;60;02/11/20;140000;2088.07;2094.23;2087.7;2091.79;0;0
MOEXEU;60;02/11/20;150000;2091.66;2093.14;2088.86;2090.65;0;0
MOEXEU;60;02/11/20;160000;2090.54;2096.29;2089.26;2090.07;0;0
MOEXEU;60;02/11/20;170000;2090.1;2093.06;2085.01;2091.89;0;0
MOEXEU;60;02/11/20;180000;2091.47;2096.59;2089.5;2092.42;0;0
MOEXEU;60;03/11/20;000000;2092.42;2092.42;2092.42;2092.42;0;0
MOEXEU;60;03/11/20;100000;2102.28;2105.59;2091.74;2105.59;0;0
MOEXEU;60;03/11/20;110000;2105.66;2110.59;2102.76;2105.79;0;0
MOEXEU;60;03/11/20;120000;2105.71;2109.2;2099.9;2108.93;0;0
MOEXEU;60;03/11/20;130000;2109.04;2111.94;2107.81;2111.28;0;0
MOEXEU;60;03/11/20;140000;2111.76;2112.25;2108.45;2108.84;0;0
MOEXEU;60;03/11/20;150000;2109.46;2110.75;2105.99;2106.26;0;0
MOEXEU;60;03/11/20;160000;2106.43;2108.5;2104.19;2106.85;0;0
MOEXEU;60;03/11/20;170000;2106.82;2109.11;2104.13;2108.33;0;0
MOEXEU;60;03/11/20;180000;2108.42;2113.46;2108.01;2108.13;0;0
MOEXEU;60;05/11/20;000000;2108.13;2108.13;2108.13;2108.13;0;0
MOEXEU;60;05/11/20;100000;2125.55;2132.26;2117.44;2127.57;0;0
MOEXEU;60;05/11/20;110000;2127.6;2134.35;2126.26;2129.95;0;0
MOEXEU;60;05/11/20;120000;2129.86;2131;2124.32;2129.97;0;0
MOEXEU;60;05/11/20;130000;2129.95;2130.4;2127.77;2128.65;0;0
MOEXEU;60;05/11/20;140000;2128.38;2135.56;2127.73;2133.63;0;0
MOEXEU;60;05/11/20;150000;2133.09;2133.66;2128.11;2130.49;0;0
MOEXEU;60;05/11/20;160000;2130.36;2134.98;2128.4;2133.48;0;0
MOEXEU;60;05/11/20;170000;2133.18;2140.15;2132.76;2139.86;0;0
MOEXEU;60;05/11/20;180000;2139.9;2142.85;2137.92;2139.07;0;0
MOEXEU;60;06/11/20;000000;2139.07;2139.07;2139.07;2139.07;0;0
MOEXEU;60;06/11/20;100000;2131.68;2136.97;2127.84;2136.9;0;0
MOEXEU;60;06/11/20;110000;2137.3;2143.66;2125.02;2125.11;0;0
MOEXEU;60;06/11/20;120000;2125.25;2127.7;2122.02;2124.58;0;0
MOEXEU;60;06/11/20;130000;2124.56;2131.44;2121.8;2130.29;0;0
MOEXEU;60;06/11/20;140000;2130.27;2131.88;2127.05;2129.42;0;0
MOEXEU;60;06/11/20;150000;2129.23;2132.1;2127.35;2131.13;0;0
MOEXEU;60;06/11/20;160000;2131.1;2146.3;2131.1;2145.94;0;0
MOEXEU;60;06/11/20;170000;2145.55;2151.77;2139.42;2141.09;0;0
MOEXEU;60;06/11/20;180000;2141.16;2147.26;2141.01;2146.04;0;0
MOEXEU;60;09/11/20;000000;2146.04;2146.04;2146.04;2146.04;0;0
MOEXEU;60;09/11/20;100000;2163.18;2176.67;2162.12;2176.37;0;0
MOEXEU;60;09/11/20;110000;2175.61;2182.88;2173.82;2173.82;0;0
MOEXEU;60;09/11/20;120000;2173.94;2177.05;2168.85;2168.86;0;0
MOEXEU;60;09/11/20;130000;2168.1;2172.74;2168.1;2171.32;0;0
MOEXEU;60;09/11/20;140000;2171.45;2183.58;2170.26;2182.21;0;0
MOEXEU;60;09/11/20;150000;2182.21;2198.81;2181.69;2198.12;0;0
MOEXEU;60;09/11/20;160000;2198.28;2198.72;2182.11;2182.55;0;0
MOEXEU;60;09/11/20;170000;2183.07;2189.98;2178.91;2178.91;0;0
MOEXEU;60;09/11/20;180000;2178.09;2188.27;2177.28;2184.5;0;0
MOEXEU;60;10/11/20;000000;2184.5;2184.5;2184.5;2184.5;0;0
MOEXEU;60;10/11/20;100000;2177.85;2193.31;2171.86;2181.92;0;0
MOEXEU;60;10/11/20;110000;2181.68;2193.41;2181.68;2189.94;0;0
MOEXEU;60;10/11/20;120000;2190.17;2190.52;2184.06;2187.65;0;0
MOEXEU;60;10/11/20;130000;2187.79;2190.27;2178.31;2179.99;0;0
MOEXEU;60;10/11/20;140000;2180.55;2183.94;2179.99;2183.86;0;0
MOEXEU;60;10/11/20;150000;2183.96;2186.84;2180.01;2186.63;0;0
MOEXEU;60;10/11/20;160000;2185.66;2188.05;2182.06;2187.63;0;0
MOEXEU;60;10/11/20;170000;2187.04;2189.69;2181.12;2182.55;0;0
MOEXEU;60;10/11/20;180000;2182.76;2184.43;2180.34;2184.43;0;0
MOEXEU;60;11/11/20;000000;2184.43;2184.43;2184.43;2184.43;0;0
MOEXEU;60;11/11/20;100000;2188.85;2200.47;2188.14;2194.46;0;0
MOEXEU;60;11/11/20;110000;2194.61;2202.17;2193;2195.7;0;0
MOEXEU;60;11/11/20;120000;2195.69;2200.28;2194.45;2195.78;0;0
MOEXEU;60;11/11/20;130000;2195.72;2198.49;2194.22;2198.49;0;0
MOEXEU;60;11/11/20;140000;2198.65;2201.94;2196.12;2201.94;0;0
MOEXEU;60;11/11/20;150000;2201.93;2208.22;2192.79;2195.34;0;0
MOEXEU;60;11/11/20;160000;2195.35;2198.26;2193.73;2195.86;0;0
MOEXEU;60;11/11/20;170000;2195.92;2199.78;2195.92;2197.33;0;0
MOEXEU;60;11/11/20;180000;2197.44;2197.44;2190.74;2191.84;0;0
MOEXEU;60;12/11/20;000000;2191.84;2191.84;2191.84;2191.84;0;0
MOEXEU;60;12/11/20;100000;2178.98;2186.91;2175.75;2181.67;0;0
MOEXEU;60;12/11/20;110000;2181.55;2186.06;2176.4;2178.78;0;0
MOEXEU;60;12/11/20;120000;2179.22;2191.21;2178.56;2189.27;0;0
MOEXEU;60;12/11/20;130000;2189.4;2192.53;2188.18;2192.22;0;0
MOEXEU;60;12/11/20;140000;2192.77;2192.77;2185.91;2186.16;0;0
MOEXEU;60;12/11/20;150000;2186.07;2187.15;2180.02;2180.85;0;0
MOEXEU;60;12/11/20;160000;2181.12;2189.56;2178.86;2188.93;0;0
MOEXEU;60;12/11/20;170000;2188.56;2194.41;2185.67;2193.52;0;0
MOEXEU;60;12/11/20;180000;2193.72;2197.48;2193.13;2194.53;0;0
MOEXEU;60;13/11/20;000000;2194.53;2194.53;2194.53;2194.53;0;0
MOEXEU;60;13/11/20;100000;2184.18;2191.9;2183.11;2191.9;0;0
MOEXEU;60;13/11/20;110000;2192.06;2193.33;2190.21;2190.21;0;0
MOEXEU;60;13/11/20;120000;2190.55;2200.22;2188.71;2200.16;0;0
MOEXEU;60;13/11/20;130000;2200.23;2201.3;2196.39;2197.29;0;0
MOEXEU;60;13/11/20;140000;2197.6;2197.6;2188.33;2189.73;0;0
MOEXEU;60;13/11/20;150000;2190.48;2192.97;2188.93;2190.91;0;0
MOEXEU;60;13/11/20;160000;2191.01;2195.34;2189.61;2193.52;0;0
MOEXEU;60;13/11/20;170000;2193.59;2194.96;2192.92;2194.3;0;0
MOEXEU;60;13/11/20;180000;2194.49;2195.38;2192.88;2194.35;0;0
MOEXEU;60;16/11/20;000000;2194.35;2194.35;2194.35;2194.35;0;0
MOEXEU;60;16/11/20;100000;2206.51;2216.24;2206.51;2214.54;0;0
MOEXEU;60;16/11/20;110000;2214.43;2214.43;2201.06;2201.54;0;0
MOEXEU;60;16/11/20;120000;2201.52;2207.58;2201.52;2205.24;0;0
MOEXEU;60;16/11/20;130000;2205.28;2205.81;2199.82;2199.82;0;0
MOEXEU;60;16/11/20;140000;2199.72;2204.78;2199.57;2204.16;0;0
MOEXEU;60;16/11/20;150000;2204.2;2206.11;2200.78;2205.64;0;0
MOEXEU;60;16/11/20;160000;2205.69;2205.9;2200.73;2204.49;0;0
MOEXEU;60;16/11/20;170000;2204.31;2206.07;2199.82;2201.84;0;0
MOEXEU;60;16/11/20;180000;2201.75;2202.3;2199.77;2200.91;0;0
MOEXEU;60;17/11/20;000000;2200.91;2200.91;2200.91;2200.91;0;0
MOEXEU;60;17/11/20;100000;2206.8;2206.8;2194.87;2195.31;0;0
MOEXEU;60;17/11/20;110000;2195.91;2205.54;2195.91;2196.42;0;0
MOEXEU;60;17/11/20;120000;2195.82;2197.97;2188.75;2190.29;0;0
MOEXEU;60;17/11/20;130000;2190.2;2190.2;2183.07;2187.99;0;0
MOEXEU;60;17/11/20;140000;2188.56;2192.77;2185.06;2186.54;0;0
MOEXEU;60;17/11/20;150000;2186.3;2186.52;2181.57;2185.34;0;0
MOEXEU;60;17/11/20;160000;2185.16;2185.46;2178.27;2180.24;0;0
MOEXEU;60;17/11/20;170000;2180.18;2180.37;2176.97;2178.04;0;0
MOEXEU;60;17/11/20;180000;2177.74;2180.63;2176.95;2176.95;0;0
MOEXEU;60;18/11/20;000000;2176.95;2176.95;2176.95;2176.95;0;0
MOEXEU;60;18/11/20;100000;2174.82;2192.92;2174.82;2189.61;0;0
MOEXEU;60;18/11/20;110000;2190.29;2194.71;2187.04;2193.02;0;0
MOEXEU;60;18/11/20;120000;2192.8;2197.42;2192.17;2194.34;0;0
MOEXEU;60;18/11/20;130000;2194.48;2201.41;2194.48;2197.63;0;0
MOEXEU;60;18/11/20;140000;2197.22;2200.67;2195.46;2198;0;0
MOEXEU;60;18/11/20;150000;2198.32;2199.69;2196.47;2199.6;0;0
MOEXEU;60;18/11/20;160000;2199.35;2201.32;2198.11;2200.99;0;0
MOEXEU;60;18/11/20;170000;2200.9;2201.94;2198.2;2200.31;0;0
MOEXEU;60;18/11/20;180000;2200.82;2201.61;2195.8;2197.08;0;0
MOEXEU;60;19/11/20;000000;2197.08;2197.08;2197.08;2197.08;0;0
MOEXEU;60;19/11/20;100000;2192.07;2198.38;2189.72;2192.84;0;0
MOEXEU;60;19/11/20;110000;2192.62;2194.42;2187.33;2188.48;0;0
MOEXEU;60;19/11/20;120000;2188.61;2192.13;2187.67;2190.85;0;0
MOEXEU;60;19/11/20;130000;2190.85;2190.97;2188.34;2189.16;0;0
MOEXEU;60;19/11/20;140000;2189.14;2192.91;2185.99;2190;0;0
MOEXEU;60;19/11/20;150000;2190.26;2193.32;2188.41;2189.06;0;0
MOEXEU;60;19/11/20;160000;2188.95;2191.47;2188.01;2189.04;0;0
MOEXEU;60;19/11/20;170000;2188.99;2190.74;2187.55;2189.45;0;0
MOEXEU;60;19/11/20;180000;2189.5;2192.74;2189.11;2190.26;0;0
MOEXEU;60;20/11/20;000000;2190.26;2190.26;2190.26;2190.26;0;0
MOEXEU;60;20/11/20;100000;2192.18;2193.4;2186.24;2188.31;0;0
MOEXEU;60;20/11/20;110000;2188.55;2193.32;2187.18;2193.25;0;0
MOEXEU;60;20/11/20;120000;2193.45;2195.09;2191.52;2193.97;0;0
MOEXEU;60;20/11/20;130000;2193.73;2195.61;2193.38;2193.87;0;0
MOEXEU;60;20/11/20;140000;2193.99;2195.57;2192.64;2192.86;0;0
MOEXEU;60;20/11/20;150000;2193.1;2196.37;2191.42;2196.29;0;0
MOEXEU;60;20/11/20;160000;2197.05;2201.52;2197.05;2199.95;0;0
MOEXEU;60;20/11/20;170000;2200.03;2202.22;2199.5;2200.08;0;0
MOEXEU;60;20/11/20;180000;2200.09;2200.6;2198.81;2199.13;0;0
MOEXEU;60;23/11/20;000000;2199.13;2199.13;2199.13;2199.13;0;0
MOEXEU;60;23/11/20;100000;2209.06;2221.51;2208.47;2220.5;0;0
MOEXEU;60;23/11/20;110000;2220.44;2224.01;2216.63;2219.46;0;0
MOEXEU;60;23/11/20;120000;2219.85;2223.64;2217.1;2223.27;0;0
MOEXEU;60;23/11/20;130000;2223.24;2223.56;2217.32;2217.75;0;0
MOEXEU;60;23/11/20;140000;2217.84;2217.93;2210.88;2213.93;0;0
MOEXEU;60;23/11/20;150000;2213.93;2220.16;2212.84;2218.74;0;0
MOEXEU;60;23/11/20;160000;2218.6;2219.01;2215.97;2218.01;0;0
MOEXEU;60;23/11/20;170000;2218;2220.86;2215.73;2215.79;0;0
MOEXEU;60;23/11/20;180000;2215.72;2216.27;2208.97;2208.97;0;0
MOEXEU;60;24/11/20;000000;2208.97;2208.97;2208.97;2208.97;0;0
MOEXEU;60;24/11/20;100000;2223.75;2225.51;2212.83;2213.63;0;0
MOEXEU;60;24/11/20;110000;2213.57;2217.99;2208.44;2208.58;0;0
MOEXEU;60;24/11/20;120000;2208.67;2210.32;2207.02;2208.59;0;0
MOEXEU;60;24/11/20;130000;2208.35;2211.1;2207.29;2210.12;0;0
MOEXEU;60;24/11/20;140000;2210.32;2211.12;2205.82;2206.09;0;0
MOEXEU;60;24/11/20;150000;2206.8;2206.94;2202.91;2206.23;0;0
MOEXEU;60;24/11/20;160000;2206.11;2208.28;2203.84;2204.47;0;0
MOEXEU;60;24/11/20;170000;2204.28;2205.78;2201.08;2203.67;0;0
MOEXEU;60;24/11/20;180000;2203.53;2204.74;2201.1;2202.3;0;0
MOEXEU;60;25/11/20;000000;2202.3;2202.3;2202.3;2202.3;0;0
MOEXEU;60;25/11/20;100000;2212.4;2212.4;2202.06;2209.09;0;0
MOEXEU;60;25/11/20;110000;2209.13;2209.38;2201.09;2202.79;0;0
MOEXEU;60;25/11/20;120000;2202.33;2203.13;2198.08;2198.66;0;0
MOEXEU;60;25/11/20;130000;2198.81;2200.23;2193;2195.44;0;0
MOEXEU;60;25/11/20;140000;2195.55;2196.88;2191.77;2192.33;0;0
MOEXEU;60;25/11/20;150000;2192.59;2200.2;2192.59;2196.17;0;0
MOEXEU;60;25/11/20;160000;2195.74;2199.01;2194.42;2196.88;0;0
MOEXEU;60;25/11/20;170000;2197.01;2198.36;2192.68;2193.74;0;0
MOEXEU;60;25/11/20;180000;2193.61;2196.06;2192.43;2195.09;0;0
MOEXEU;60;26/11/20;000000;2195.09;2195.09;2195.09;2195.09;0;0
MOEXEU;60;26/11/20;100000;2201.3;2208.9;2198.68;2204.27;0;0
MOEXEU;60;26/11/20;110000;2203.76;2208.44;2201.82;2205.01;0;0
MOEXEU;60;26/11/20;120000;2205.01;2208.28;2202.43;2203.32;0;0
MOEXEU;60;26/11/20;130000;2203.42;2206.19;2202.63;2206.02;0;0
MOEXEU;60;26/11/20;140000;2205.92;2213.53;2205.5;2211.09;0;0
MOEXEU;60;26/11/20;150000;2211.26;2213.43;2209.55;2212.1;0;0
MOEXEU;60;26/11/20;160000;2212.17;2219.46;2211.79;2217.7;0;0
MOEXEU;60;26/11/20;170000;2218.05;2222.05;2217.72;2220.54;0;0
MOEXEU;60;26/11/20;180000;2220.67;2227.6;2220.67;2226.89;0;0
MOEXEU;60;27/11/20;000000;2226.89;2226.89;2226.89;2226.89;0;0
MOEXEU;60;27/11/20;100000;2232.9;2243.74;2231.38;2233.76;0;0
MOEXEU;60;27/11/20;110000;2233.54;2240.88;2233.45;2239.41;0;0
MOEXEU;60;27/11/20;120000;2239.72;2241.24;2233.25;2233.88;0;0
MOEXEU;60;27/11/20;130000;2233.73;2237.46;2233.01;2236.81;0;0
MOEXEU;60;27/11/20;140000;2237.05;2237.28;2232.9;2235.15;0;0
MOEXEU;60;27/11/20;150000;2235.3;2236.27;2229.69;2235.23;0;0
MOEXEU;60;27/11/20;160000;2234.73;2237.26;2233.89;2234.49;0;0
MOEXEU;60;27/11/20;170000;2234.28;2236.91;2231.32;2232.44;0;0
MOEXEU;60;27/11/20;180000;2232.57;2234.31;2230.9;2232.6;0;0
